elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group,session_level
6170810,person_click,basic,18,,690.6303707268128,-584.3794293848194,672.0,471.0,,Yoga does sound nice.,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6171877,person_click,basic,18,,690.6303707272248,-584.379429384678,672.0,471.0,,"But cranes can't do yoga, Teddy!",crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6173382,person_click,basic,18,,690.6303707272859,-584.3794293846571,672.0,471.0,,\u00f0\u0178\u008d\u00a9,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6174077,person_click,basic,18,,690.6303707272922,-584.3794293846554,672.0,471.0,,Cranes don't eat donuts!,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6175493,person_click,basic,18,,690.6303707272922,-584.3794293846554,672.0,471.0,,"Besides, you just ate my last snack.",crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6182845,person_click,basic,18,,437.8424919394136,-644.3188233240494,478.0,517.0,,\u00f0\u0178\u00a6\u2014,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6183793,person_click,basic,18,,437.8424919394136,-644.3188233240494,478.0,517.0,,"Oh yeah, cranes eat insects!",crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6185010,person_click,basic,18,,437.8424919394136,-644.3188233240494,478.0,517.0,,Luckily there are tons of insects around here...,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6185744,person_click,basic,18,,437.8424919394136,-644.3188233240494,478.0,517.0,,Got one!,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6186827,person_click,basic,18,,437.8424919394136,-644.3188233240494,478.0,517.0,,Maybe she'll let me take off the cup!,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22,2
6188510,navigate_click,undefined,18,,605.9334010303227,-467.1067021119282,607.0,381.0,,,remove_cup,tunic.wildlife.center,,0,0,1,13-22,2
6191611,observation_click,basic,18,,528.9716654246963,-461.5582901531829,607.0,381.0,,"It's OK, girl! Look, I found you a cricket!",remove_cup,tunic.wildlife.center,tunic.wildlife.center.remove_cup,0,0,1,13-22,2
6194027,navigate_click,undefined,18,,641.9769415568064,-406.8110949230382,694.0,339.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6195560,navigate_click,undefined,18,,763.6905792137135,-377.092944847752,672.0,378.0,,,expert,tunic.wildlife.center,,0,0,1,13-22,2
6196676,person_click,basic,18,,754.7550070677937,-416.0591356145693,672.0,378.0,,"You did it! Thanks, kid.",expert,tunic.wildlife.center,tunic.wildlife.center.expert.removed_cup,0,0,1,13-22,2
6197460,person_click,basic,18,,753.1569430919391,-422.2762935613579,672.0,378.0,,Can I help you with anything?,expert,tunic.wildlife.center,tunic.wildlife.center.expert.removed_cup,0,0,1,13-22,2
6198545,person_click,basic,18,,752.7245256847021,-423.958583732686,672.0,378.0,,I'm investigating this symbol.,expert,tunic.wildlife.center,tunic.wildlife.center.expert.removed_cup,0,0,1,13-22,2
6199393,person_click,basic,18,,752.669900507688,-424.171099225494,672.0,378.0,,Does it look like a deer hoof?,expert,tunic.wildlife.center,tunic.wildlife.center.expert.removed_cup,0,0,1,13-22,2
6201376,person_click,basic,18,,752.6556369545012,-424.2265905977952,672.0,378.0,,There's a diagram of animal tracks over there.,expert,tunic.wildlife.center,tunic.wildlife.center.expert.removed_cup,0,0,1,13-22,2
6202862,person_click,basic,18,,752.6553396351172,-424.22774729840296,672.0,378.0,,Go take a look!,expert,tunic.wildlife.center,tunic.wildlife.center.expert.removed_cup,0,0,1,13-22,2
6205522,navigate_click,undefined,18,,691.412822452274,-426.83416948276846,625.0,380.0,,,expert,tunic.wildlife.center,,0,0,1,13-22,2
6206192,person_click,basic,18,,691.4128221205217,-426.8341707734279,625.0,380.0,,"Thanks for your help, kid!",expert,tunic.wildlife.center,tunic.wildlife.center.expert.recap,0,0,1,13-22,2
6207210,navigate_click,undefined,18,,691.4128220607538,-426.83417100595045,625.0,380.0,,,expert,tunic.wildlife.center,,0,0,1,13-22,2
6208010,person_click,basic,18,,691.4128220541322,-426.8341710317104,625.0,380.0,,"Thanks for your help, kid!",expert,tunic.wildlife.center,tunic.wildlife.center.expert.recap,0,0,1,13-22,2
6209322,notebook_click,open,18,5.0,-53.92051128101286,-734.349322553911,53.0,616.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6212995,notebook_click,close,18,5.0,945.5037311430448,-21.59174679705637,820.0,69.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6213826,navigate_click,undefined,18,,292.6855493248632,-610.5614437667532,319.0,521.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6214709,navigate_click,undefined,18,,244.71198255125228,-719.5968626566394,367.0,572.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6215643,navigate_click,undefined,18,,537.9517671283329,-690.3729899040262,680.0,515.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6216193,navigate_click,undefined,18,,745.2251352213582,-648.4770481311415,810.0,481.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6216860,navigate_click,undefined,18,,892.2871017633786,-590.1434653969502,825.0,444.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6217443,navigate_click,undefined,18,,1003.3811572683333,-531.0158649265273,820.0,413.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6218692,navigate_click,undefined,18,,1145.0551810711486,-533.1704428793953,852.0,437.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6222577,object_hover,undefined,18,,,,,,3116.0,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22,2
6229395,object_click,basic,18,,899.4589783022274,-435.4345761082516,612.0,371.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6230202,object_click,close,18,,1166.5801904857774,-51.04063670438313,817.0,76.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6231460,navigate_click,undefined,18,,1162.6710995988,-447.1618488220729,814.0,380.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6232852,object_hover,undefined,18,,,,,,67.0,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22,2
6232610,object_click,close,18,,1179.6104935398776,-26.283060943017077,827.0,57.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6233876,navigate_click,undefined,18,,1174.398372327968,-447.1618488217714,823.0,380.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6234359,object_hover,undefined,18,,,,,,17.0,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22,2
6235010,object_click,basic,18,,586.7317056613207,-382.0103336702533,372.0,330.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6239593,object_hover,undefined,18,,,,,,216.0,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22,2
6240826,object_hover,undefined,18,,,,,,33.0,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22,2
6242022,object_click,close,18,,1160.0650389946554,-23.677000336919946,812.0,55.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6246626,navigate_click,undefined,18,,956.792311721928,-568.3436670035867,656.0,473.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6248842,navigate_click,undefined,18,,1198.025057096232,-433.33260748901137,870.0,356.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6249761,object_hover,basic,18,,,,,,501.0,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6250809,object_click,basic,18,,357.22010211977533,-254.84682107195263,197.0,232.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6251526,object_click,basic,18,,221.4834346613464,-578.9118834282721,92.0,481.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6252792,object_click,basic,18,,374.2982769569233,-645.2366760703278,209.0,532.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6252959,object_click,basic,18,,374.308645897096,-645.232941929484,209.0,532.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6253343,object_click,basic,18,,541.1111924287009,-645.2276596711223,337.0,532.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6253509,object_click,basic,18,,541.1149873397392,-645.2262930191721,337.0,532.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6254043,object_click,basic,18,,688.3640480611458,-611.3451151615807,450.0,506.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6255010,object_click,basic,18,,1005.003745675412,-406.7681569285864,693.0,349.0,,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22,2
6257522,notification_click,basic,18,,1197.8529034233286,-71.88912672018614,841.0,92.0,,That hoofprint doesn't match the flag!,,tunic.wildlife.center,tunic.wildlife.center.tracks.hub.deer,0,0,1,13-22,2
6257510,object_hover,undefined,18,,,,,,2683.0,,tracks.hub.deer,tunic.wildlife.center,,0,0,1,13-22,2
6257992,object_click,close,18,,1199.1559451393766,14.110877389955876,842.0,26.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6258776,navigate_click,undefined,18,,1038.8832201089049,-477.1315460449707,719.0,403.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6259426,navigate_click,undefined,18,,786.867443754041,-525.5934961173887,532.0,456.0,,,expert,tunic.wildlife.center,,0,0,1,13-22,2
6260182,navigate_click,undefined,18,,666.2270157661577,-490.3550862694417,469.0,429.0,,,expert,tunic.wildlife.center,,0,0,1,13-22,2
6260852,navigate_click,undefined,18,,658.9220447433966,-490.392660859912,469.0,429.0,,,expert,tunic.wildlife.center,,0,0,1,13-22,2
6261558,person_click,basic,18,,632.3034329373868,-442.448084681788,565.0,392.0,,"Thanks for your help, kid!",expert,tunic.wildlife.center,tunic.wildlife.center.expert.recap,0,0,1,13-22,2
6262193,navigate_click,undefined,18,,486.1362960804845,-508.91823606946815,463.0,443.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6262709,navigate_click,undefined,18,,244.39105591679728,-583.1266767929758,306.0,497.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6263326,navigate_click,undefined,18,,100.62311288386456,-734.7527143059335,265.0,594.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6263875,navigate_click,undefined,18,,-192.73981483903668,-694.3873600324691,138.0,534.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6264458,navigate_click,undefined,18,,-420.9576379805112,-653.006607925414,72.0,489.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6264792,navigate_click,undefined,18,,-511.843587590648,-650.7017146203469,72.0,489.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6265542,navigate_click,undefined,18,,-752.992844945788,-569.2282753957032,46.0,430.0,,,wells,tunic.wildlife.center,,0,0,1,13-22,2
6267192,person_click,basic,18,,-726.3056692206762,-496.0339588043457,258.0,409.0,,So? What'd you find out?,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6268075,person_click,basic,18,,-743.6133708040695,-492.767352211766,258.0,409.0,,Looks like it's not a deer hoof.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6269692,person_click,basic,18,,-746.8736332098526,-492.1520195162632,258.0,409.0,,Great. Just great. Could this day get any worse?!,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6270459,person_click,basic,18,,-747.0086961941539,-492.1265281110176,258.0,409.0,,"Hey, Wells...",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6271191,person_click,basic,18,,-747.0412819597827,-492.1203779658746,258.0,409.0,,I think I might be able to help you.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6272226,person_click,basic,18,,-747.051089455725,-492.11852692685903,258.0,409.0,,No thanks. I don't need help from kids.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6273058,person_click,basic,18,,-747.0524566286098,-492.1182688905196,258.0,409.0,,"Are you sure? I know where you can find a real, live badger for the exhibit!",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6274672,person_click,basic,18,,-835.6588458603862,-466.0576008060265,190.0,389.0,,Wait! What?! Really?,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6274992,person_click,basic,18,,-835.6588873740664,-466.057592970852,190.0,389.0,,"Wells, meet Teddy.",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6275708,person_click,basic,18,,-835.6588955051793,-466.0575914362088,190.0,389.0,,\u00f0\u0178\u02dc\u0160,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6277058,person_click,basic,18,,-835.6588982559274,-466.05759091704016,190.0,389.0,,He says he'd be willing to help out.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6277792,person_click,basic,18,,-835.658898444134,-466.0575908815188,190.0,389.0,,Yes!!! I'm saved!,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6278526,person_click,basic,18,,-835.6588984934049,-466.05759087221946,190.0,389.0,,"A real, live ferret!",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6280375,person_click,basic,18,,-835.6588985102835,-466.0575908690339,190.0,389.0,,We still need to figure out that flag. Do you know anyone who could help?,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6281852,person_click,basic,18,,-835.658898510736,-466.0575908689485,190.0,389.0,,Hmm. Let's see...,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6282892,person_click,basic,18,,-835.6588985108722,-466.05759086892266,190.0,389.0,,"Actually, I went to school with somebody who LOVES old flags.",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6284075,person_click,basic,18,,-835.6588985108771,-466.05759086892266,190.0,389.0,,Why don't you go talk to her? I'll let her know you're coming.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22,2
6285602,notebook_click,open,19,5.0,-1025.9013227533014,-747.512136323468,44.0,605.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6286993,notebook_click,close,19,5.0,-60.3558682078467,-82.96668177801348,785.0,95.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6287695,navigate_click,undefined,19,,-796.567989419968,-471.2697120810439,220.0,393.0,,,wells,tunic.wildlife.center,,0,0,1,13-22,2
6288642,person_click,basic,19,,-731.4164742684527,-459.5424393537712,270.0,384.0,,My friend is a flag expert.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6289743,person_click,basic,19,,-701.4467772987559,-473.8757726871045,293.0,395.0,,She should be able to help you out.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6290825,navigate_click,undefined,19,,-868.2346560866347,-472.5727423840741,165.0,394.0,,,wells,tunic.wildlife.center,,0,0,1,13-22,2
6291559,person_click,basic,19,,-868.2346560866347,-472.5727423840741,165.0,394.0,,My friend is a flag expert.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6292358,person_click,basic,19,,-709.2649591169377,-549.451530262862,287.0,453.0,,She should be able to help you out.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6292876,navigate_click,undefined,19,,-623.2649591169377,-572.9060757174075,353.0,471.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6293475,navigate_click,undefined,19,,-526.910270350991,-611.1054325006455,409.0,494.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6294326,navigate_click,undefined,19,,-209.81357094424163,-438.4231783396892,608.0,348.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6294908,navigate_click,undefined,19,,-122.79679746885697,-542.4094885645604,621.0,456.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6295225,navigate_click,undefined,19,,-56.80367561830816,-534.9536180305366,621.0,456.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6295758,navigate_click,undefined,19,,123.18545388647824,-595.7096640340276,659.0,497.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6296358,navigate_click,undefined,19,,271.13295821164843,-647.1021986171659,663.0,520.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6296525,navigate_click,undefined,19,,308.7965529691355,-654.0088362701377,663.0,520.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6296975,navigate_click,undefined,19,,460.18082159261286,-627.748580865756,694.0,486.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6297525,navigate_click,undefined,19,,639.3542090248762,-679.6440177824493,735.0,524.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6297792,navigate_click,undefined,19,,693.5681886869521,-686.0103520306277,735.0,524.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6298043,navigate_click,undefined,19,,747.7410453765085,-692.4754003533293,735.0,524.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6298558,navigate_click,undefined,19,,944.065616301546,-699.4646802278293,807.0,523.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6298791,navigate_click,undefined,19,,978.3341626748067,-702.1091394187939,807.0,523.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6299225,navigate_click,undefined,19,,1049.600841120842,-696.2832880385727,811.0,516.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6299442,navigate_click,undefined,19,,1078.9266596073282,-696.5647617173123,811.0,516.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6299993,navigate_click,undefined,19,,1195.1080339493374,-603.0937887148972,863.0,444.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6300842,navigate_click,undefined,19,,1204.0792214699177,-600.3404702731258,863.0,444.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6300375,navigate_click,undefined,19,,1214.9419718174754,-589.6735625194573,863.0,444.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6301276,object_hover,basic,19,,,,,,651.0,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6301658,object_click,close,19,,1168.3039339878287,-50.8645285965946,819.0,71.0,,,tracks,tunic.wildlife.center,,0,0,1,13-22,2
6302259,navigate_click,undefined,19,,643.7791622171646,-647.2763482560632,416.0,532.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6302441,navigate_click,undefined,19,,641.7373485346234,-651.358077993266,416.0,532.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6303325,navigate_click,undefined,19,,409.2028175683964,-552.1643604666878,294.0,426.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6303924,navigate_click,undefined,19,,168.31104432293458,-533.6318895350856,188.0,426.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6304958,navigate_click,undefined,19,,-257.89047607230253,-469.2915867709878,48.0,394.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6305574,navigate_click,undefined,19,,-414.5762516750793,-523.6671982998729,42.0,455.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6305841,navigate_click,undefined,19,,-487.1187491551398,-526.4669967030925,42.0,455.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6308002,navigate_click,undefined,19,,-823.4297634380815,-526.4642584912352,44.0,445.0,,,wells,tunic.wildlife.center,,0,0,1,13-22,2
6307842,navigate_click,undefined,19,,-936.434947869152,-527.2508733364099,45.0,439.0,,,wells,tunic.wildlife.center,,0,0,1,13-22,2
6308724,person_click,basic,19,,-865.0215107249519,-543.4516321601263,154.0,449.0,,My friend is a flag expert.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6309376,person_click,basic,19,,-877.2188045223363,-543.9992489411693,154.0,449.0,,She should be able to help you out.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6310502,navigate_click,undefined,19,,-881.2503778915245,-544.1802527988813,154.0,449.0,,,wells,tunic.wildlife.center,,0,0,1,13-22,2
6310675,person_click,basic,19,,-939.41909231797,-557.248061583555,110.0,459.0,,My friend is a flag expert.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6312008,person_click,basic,19,,-782.1924870812088,-673.2375158065993,231.0,548.0,,She should be able to help you out.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6313774,navigate_click,undefined,19,,-763.9906116431042,-458.2393363092506,245.0,383.0,,,wells,tunic.wildlife.center,,0,0,1,13-22,2
6314441,person_click,basic,19,,-968.5675103065936,-492.1181754189757,88.0,409.0,,My friend is a flag expert.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6315642,person_click,basic,19,,-594.5982389934468,-310.99698240828684,375.0,270.0,,She should be able to help you out.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer_recap,0,0,1,13-22,2
6316832,navigate_click,undefined,19,,-564.6285753109111,-318.81516572094847,398.0,276.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6316726,navigate_click,undefined,19,,-524.0400425639616,-549.2128625844442,400.0,483.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6317625,navigate_click,undefined,19,,-492.3457737417845,-698.6771054344531,384.0,579.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6318191,navigate_click,undefined,19,,-671.0679347293252,-777.6812816710251,230.0,608.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6318759,navigate_click,undefined,19,,-883.0716569686563,-789.1907066260495,98.0,587.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6319041,navigate_click,undefined,19,,-920.2625362285878,-800.0427021315048,98.0,587.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6319791,navigate_click,undefined,19,,-1132.3171926806226,-765.5998786334361,14.0,550.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6320558,navigate_click,undefined,19,,-1160.3403575350276,-668.2733185065805,37.0,477.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6321208,navigate_click,undefined,19,,-1215.064547500307,-634.6250875041968,7.0,466.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6321608,navigate_click,undefined,19,,-1218.6199792439904,-621.4615196563242,7.0,466.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6322192,navigate_click,undefined,19,,-1180.3900653300684,-565.8830986569999,38.0,433.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6322391,navigate_click,undefined,19,,-1180.7380432417274,-558.9820962058233,38.0,433.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6323337,notebook_click,open,19,5.0,-1173.5608037301006,-740.7308719781656,44.0,591.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6324574,notebook_click,basic,19,5.0,-586.0276646892802,-449.0115400918869,495.0,371.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6325058,notebook_click,basic,19,5.0,-614.7026312289763,-436.9702014211932,473.0,362.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6325558,notebook_click,basic,19,5.0,-441.4031047178344,-439.4436790707437,606.0,364.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6326324,notebook_click,close,19,5.0,-179.49578170017688,-48.46769141649551,807.0,64.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6327342,navigate_click,undefined,19,,-516.9810740632994,-699.9660466447134,548.0,564.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6327975,navigate_click,undefined,19,,-414.4426798423845,-815.7027950005652,580.0,620.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6328558,navigate_click,undefined,19,,-368.05845257802736,-881.9209368608442,541.0,649.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6329274,navigate_click,undefined,19,,-161.76675719476646,-908.3252699758646,593.0,657.0,,,tomap,tunic.wildlife.center,,0,0,1,13-22,2
6330374,navigate_click,undefined,19,,166.81509669992468,-777.9448965110623,665.0,553.0,,,,tunic.wildlife.center,,0,0,1,13-22,2
6330990,navigate_click,undefined,19,,118.4854676170627,-801.2552285589148,505.0,575.0,,,tomap,tunic.wildlife.center,,0,0,1,13-22,2
6332974,map_click,undefined,19,,396.001348938327,-353.7528134518782,722.0,227.0,,,tunic.flaghouse,tunic.wildlife.center,,0,0,1,13-22,2
6337440,navigate_click,undefined,19,,184.04455413343447,-59.76122542468397,450.0,383.0,,,flag_girl,tunic.flaghouse.entry,,0,0,1,13-22,2
6339391,person_click,basic,19,,185.45586275474253,22.35281809258305,558.0,305.0,,"Hey, nice dog! What breed is he?",flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6340257,person_click,basic,19,,176.67362249020812,22.485317356942016,558.0,305.0,,"Actually, he's a badger.",flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6342224,person_click,basic,19,,174.4688557611526,22.51858107563834,558.0,305.0,,"Oh, cool! I've never seen a badger in real life.",flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6344408,person_click,basic,19,,174.4077021916932,22.519503710720304,558.0,305.0,,You've got a million flags here!,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6345991,person_click,basic,19,,174.40661354572845,22.519520135320988,558.0,305.0,,Yep. I'm a vexillophile!,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6346774,person_click,basic,19,,174.4065649759201,22.51952086810257,558.0,305.0,,A vexy-wha?,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6347924,person_click,basic,19,,174.40655159197075,22.51952107002866,558.0,305.0,,It just means flag expert. How can I help?,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6349074,person_click,basic,19,,174.40654995577992,22.519521094714168,558.0,305.0,,I'm investigating this flag.,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6349790,person_click,basic,19,,174.4065497893996,22.51952109722437,558.0,305.0,,Can you take a look?,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6351292,person_click,basic,19,,174.4065497318624,22.51952109809245,558.0,305.0,,"Hey, I've seen that symbol before! Check it out!",flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,0,1,13-22,2
6352874,navigate_click,undefined,19,,-37.59345027189049,-103.48047890185092,346.0,431.0,,,colorbook,tunic.flaghouse.entry,,0,0,1,13-22,2
6355440,notification_click,basic,19,,170.16156773384284,-125.88242724019014,578.0,453.0,,"Ooh... \Ecology flag, by Ron Cobb.\",,tunic.flaghouse.entry,tunic.flaghouse.entry.colorbook,0,0,1,13-22,2
6357957,object_click,basic,19,,215.89919497577992,-6.886272678424738,624.0,334.0,,,colorbook,tunic.flaghouse.entry,,0,0,1,13-22,2
